,fighter1,win_fighter1,lose_fighter1,draw_fighter1,nc_fighter1,reach_fighter1,SLpM_fighter1,SApM_fighter1,Str_Def_fighter1,TD_Avg_fighter1,TD_Acc_fighter1,Sub_Avg_fighter1,win%_fighter1
1694,Vagner Rocha,11,4,0,0,"73""",2.64,4.5,48.0,1.4,33.0,1.9,73.333336
2726,Valerie Letourneau,8,6,0,0,"68""",4.51,5.4,58.0,0.77,45.0,0.3,57.14285699999999
1753,Vaughan Lee,14,11,1,0,"66""",3.47,2.07,70.0,0.81,33.0,1.0,53.846153
3411,Vernon Ramos,3,2,0,0,"72""",4.0,8.0,55.0,0.0,0.0,0.0,60.0
428,Vernon White,26,33,2,0,,2.11,2.2,54.0,0.88,28.0,0.0,42.62295
176,Vicente Luque,14,6,1,0,"75""",3.71,3.03,55.0,1.48,50.0,1.0,66.666664
2925,Vik Grujic,7,6,0,0,"73""",2.24,3.39,41.0,1.18,33.0,0.4,53.846153
3038,Viktor Pesta,10,4,0,0,"77""",1.58,2.54,56.0,3.29,28.0,0.0,71.42857
1455,Vinicius Queiroz,5,2,0,0,,3.67,4.1,41.0,5.07,70.0,0.7,71.42857
1029,Vinny Magalhaes,11,7,0,1,"79""",2.14,3.97,68.0,1.55,44.0,0.8,57.894737
2343,Viscardi Andrade,19,7,0,0,"75""",3.26,2.77,63.0,1.93,50.0,0.3,73.07692
231,Vitor Belfort,26,14,0,1,"74""",1.59,2.83,50.0,1.02,60.0,0.6,63.414635
3307,Vitor Miranda,13,7,0,0,"77""",2.98,2.95,58.0,0.95,55.0,0.2,65.0
200,Viviane Pereira,13,2,0,0,"63""",2.7,4.48,58.0,0.25,100.0,0.2,86.666664
386,Vladimir Matyushenko,26,7,0,0,"74""",1.9,1.62,59.0,3.25,46.0,0.1,78.78788
87,Volkan Oezdemir,15,3,0,0,"75""",5.69,4.84,53.0,0.4,50.0,0.0,83.333336
416,Wade Shipp,10,5,0,0,,4.29,2.14,0.0,0.0,0.0,0.0,66.666664
1982,Wagner Campos,11,4,0,0,,1.54,2.53,51.0,2.71,100.0,0.0,73.333336
2069,Wagner Prado,8,2,0,1,"74""",1.72,3.06,50.0,0.0,0.0,0.0,72.72726999999999
2937,Wagner Silva,3,3,0,0,"71""",1.69,2.87,65.0,0.0,0.0,0.0,50.0
1783,Walel Watson,9,5,0,0,"69""",2.1,3.79,43.0,0.0,0.0,1.4,64.28571
2544,Walt Harris,11,7,0,0,"77""",2.99,2.63,63.0,0.22,33.0,0.2,61.11111
1041,Wanderlei Silva,35,12,1,1,"74""",2.79,2.19,60.0,0.97,53.0,0.6,71.42857
16,Warlley Alves,13,3,0,0,"72""",2.88,4.09,49.0,1.22,44.0,0.9,81.25
1362,Waylon Lowe,11,5,0,2,,1.88,2.4,53.0,4.47,55.0,0.3,61.11111
2853,Wendell Oliveira,24,9,0,0,"72""",3.77,4.4,47.0,0.0,0.0,0.0,72.72726999999999
373,Wes Sims,22,13,1,2,,0.98,2.95,37.0,0.0,0.0,2.3,57.894737
365,Wesley Correira,19,14,0,0,,2.6,8.8,40.0,0.0,0.0,0.0,57.575756000000005
3681,Will Brooks,18,4,0,0,"72""",4.26,2.54,56.0,2.08,51.0,0.3,81.818184
1531,Will Campuzano,13,6,0,0,"70""",2.43,3.82,57.0,0.88,45.0,0.2,68.42105
1529,Willamy Freire,19,5,0,0,,1.53,0.93,62.0,0.5,100.0,0.0,79.166664
2287,William Patolino,8,3,0,0,"75""",4.92,3.96,65.0,1.85,45.0,0.0,72.72726999999999
2987,Willie Gates,12,7,0,0,"70""",1.8,4.28,38.0,0.0,0.0,0.4,63.15789399999999
575,Wilson Gouveia,12,8,0,0,"76""",3.02,4.06,56.0,0.9,66.0,2.2,60.0
2832,Wilson Reis,22,9,0,0,"65""",1.82,2.99,55.0,4.94,43.0,0.6,70.96774
4148,Wu Yanan,9,2,0,0,"66""",1.47,2.53,41.0,1.0,50.0,0.0,81.818184
4149,Wuliji Buren,10,6,0,0,"69""",1.93,2.85,61.0,3.62,40.0,0.0,62.5
2943,Yair Rodriguez,12,2,0,0,"71""",4.06,3.11,58.0,1.02,33.0,1.0,85.71429
2411,Yan Cabral,12,3,0,0,"73""",2.02,1.98,62.0,2.89,35.0,1.2,80.0
4145,Yan Xiaonan,9,1,0,1,"63""",5.57,3.2,72.0,0.0,0.0,0.0,81.818184
4287,Yana Kunitskaya,11,4,0,1,"68""",4.18,4.13,41.0,4.89,50.0,0.8,68.75
2655,Yancy Medeiros,15,5,0,1,"75""",4.39,5.22,48.0,0.15,33.0,0.6,71.42857
1139,Yao Zhikui,2,5,0,0,"64""",1.44,2.82,48.0,0.66,16.0,0.0,28.571428000000004
2331,Yaotzin Meza,21,11,0,1,"74""",1.43,1.62,64.0,1.06,20.0,1.4,63.636364
2083,Yasuhiro Urushitani,19,6,6,0,,3.47,4.71,65.0,0.0,0.0,0.0,61.290319999999994
48,Yoel Romero,13,3,0,0,"73""",3.28,2.77,63.0,1.86,32.0,0.0,81.25
1888,Yoislandy Izquierdo,6,2,0,0,,2.93,1.4,26.0,0.0,0.0,0.0,75.0
223,Yoji Anjo,0,5,1,0,,0.0,3.13,25.0,0.0,0.0,0.0,0.0
2579,Yosdenis Cedeno,10,5,1,0,"69""",1.64,1.6,67.0,0.0,0.0,0.3,62.5
1450,Yoshihiro Akiyama,14,6,0,2,"73""",3.1,3.62,57.0,2.29,67.0,1.0,63.636364
215,Yoshiki Takahashi,29,25,3,1,,2.26,6.47,44.0,0.0,0.0,2.3,50.0
1018,Yoshiyuki Yoshida,13,6,0,0,"70""",0.85,3.67,36.0,1.41,28.0,2.8,68.42105
3165,Yui Chul Nam,18,6,1,0,"69""",3.53,2.0,48.0,1.33,16.0,0.3,72.0
329,Yuki Kondo,53,26,8,0,,1.14,2.57,51.0,0.76,41.0,0.5,60.919540000000005
2194,Yuri Villefort,6,3,0,0,"73""",3.18,5.42,55.0,2.0,35.0,0.3,66.666664
140,Yushin Okami,35,11,0,0,"75""",2.14,2.1,62.0,2.1,46.0,0.5,76.08695999999999
3351,Yusuke Kasuya,9,3,2,0,"67""",2.17,4.34,48.0,1.36,33.0,0.0,64.28571
282,Yves Edwards,42,22,1,1,"73""",2.91,2.34,66.0,0.76,53.0,0.7,63.636364
1600,Yves Jabouin,20,11,0,0,"68""",3.06,2.93,62.0,1.94,60.0,0.1,64.51613
116,Zabit Magomedsharipov,16,1,0,0,"73""",4.49,2.35,66.0,7.24,63.0,1.3,94.117645
305,Zach Light,8,11,0,0,,0.81,1.9,48.0,1.36,100.0,0.0,42.105263
3058,Zach Makovsky,19,8,0,0,"64""",1.94,2.24,62.0,3.71,30.0,0.3,70.37037
32,Zak Cummings,21,6,0,0,"75""",2.49,2.86,52.0,1.09,38.0,0.9,77.77778
17,Zak Ottow,16,6,0,0,"72""",3.05,2.74,56.0,0.77,30.0,0.5,72.72726999999999
3168,Zhang Lipeng,9,9,1,0,"71""",1.28,1.88,53.0,1.75,30.0,0.8,47.36842
4490,Zhang Weili,17,1,0,0,,5.13,2.27,72.0,1.0,50.0,0.0,94.44444
135,Zu Anyanwu,14,5,0,0,"77""",2.47,2.47,69.0,0.65,100.0,0.0,73.68421
2568,Zubaira Tukhugov,18,4,0,0,"68""",2.53,2.09,69.0,2.13,46.0,0.0,81.818184
