,fighter2,win_fighter2,lose_fighter2,draw_fighter2,nc_fighter2,reach_fighter2,SLpM_fighter2,SApM_fighter2,Str_Def_fighter2,TD_Avg_fighter2,TD_Acc_fighter2,Sub_Avg_fighter2,win%_fighter2
284,Tony DeSouza,10,4,0,0,"70""",1.12,1.57,41.0,2.25,42.0,1.5,71.42857
1611,Tony Ferguson,25,3,0,0,"76""",5.51,3.55,63.0,0.6,42.0,1.5,89.28571
440,Tony Fryklund,14,9,1,0,,3.49,6.5,43.0,0.0,0.0,0.5,58.33333199999999
3236,Tony Sims,12,4,0,0,"70""",1.81,0.76,65.0,0.71,50.0,0.7,75.0
85,Tonya Evinger,19,7,0,1,"70""",1.5,4.33,41.0,0.9,33.0,1.4,70.37037
2221,Tor Troeng,16,7,1,0,"77""",1.16,3.26,32.0,0.62,7.0,0.3,66.666664
242,Tra Telligman,7,5,1,0,,1.83,3.02,56.0,0.87,100.0,0.0,53.846153
53,Travis Browne,18,7,1,0,"79""",2.93,4.31,42.0,1.21,68.0,0.2,69.23076999999999
463,Travis Lutter,10,6,0,0,"75""",0.41,2.42,42.0,1.95,24.0,0.7,62.5
4186,Trevin Giles,11,0,0,0,"74""",5.45,1.13,76.0,3.69,100.0,0.0,100.0
516,Trevor Prangley,23,8,1,0,"75""",2.59,2.02,48.0,3.38,55.0,1.0,71.875
2531,Trevor Smith,15,8,0,0,"75""",3.31,2.95,49.0,2.06,32.0,0.9,65.21739000000001
235,Tsuyoshi Kohsaka,26,18,2,0,,1.88,4.41,54.0,1.32,20.0,0.4,56.52174
4427,Tyler Diamond,9,2,0,0,"69""",3.4,2.53,44.0,3.0,75.0,0.0,81.818184
1497,Tyler Toner,12,3,0,1,"70""",2.95,2.13,62.0,0.0,0.0,0.4,75.0
84,Tyron Woodley,19,3,1,0,"74""",2.62,2.26,61.0,1.34,42.0,0.5,82.608696
625,Tyson Griffin,15,6,0,0,"68""",3.71,2.3,65.0,1.87,46.0,0.9,71.42857
122,Tyson Pedro,7,2,0,0,"79""",2.63,2.46,48.0,1.0,28.0,1.5,77.77778
145,Ulka Sasaki,21,6,2,0,"71""",2.16,2.5,50.0,3.03,43.0,1.2,72.413795
2022,Ulysses Gomez,9,4,0,0,"66""",2.72,3.57,68.0,0.0,0.0,0.0,69.23076999999999
23,Uriah Hall,14,9,0,0,"79""",3.44,3.61,52.0,0.93,38.0,0.3,60.869564000000004
1566,Urijah Faber,34,10,0,0,"67""",2.66,2.51,65.0,1.59,31.0,0.9,77.27273000000001
1626,Vagner Rocha,11,4,0,0,"73""",2.64,4.5,48.0,1.4,33.0,1.9,73.333336
119,Valentina Shevchenko,15,3,0,0,"67""",3.31,2.38,57.0,1.82,54.0,0.5,83.333336
3147,Valerie Letourneau,8,6,0,0,"68""",4.51,5.4,58.0,0.77,45.0,0.3,57.14285699999999
2826,Valmir Lazaro,13,4,0,0,"73""",4.87,4.09,61.0,1.33,40.0,0.0,76.47059
1865,Vaughan Lee,14,11,1,0,"66""",3.47,2.07,70.0,0.81,33.0,1.0,53.846153
3774,Veronica Macedo,5,2,1,0,"64""",1.69,4.65,37.0,0.54,100.0,0.5,62.5
3251,Vicente Luque,14,6,1,0,"75""",3.71,3.03,55.0,1.48,50.0,1.0,66.666664
664,Victor Valimaki,16,8,0,0,,3.94,2.99,67.0,0.9,14.0,0.0,66.666664
2636,Vik Grujic,7,6,0,0,"73""",2.24,3.39,41.0,1.18,33.0,0.4,53.846153
2696,Viktor Pesta,10,4,0,0,"77""",1.58,2.54,56.0,3.29,28.0,0.0,71.42857
2123,Vinc Pichel,11,2,0,0,"72""",3.12,2.67,54.0,4.25,62.0,0.2,84.61539
2254,Vinny Magalhaes,11,7,0,1,"79""",2.14,3.97,68.0,1.55,44.0,0.8,57.894737
2560,Viscardi Andrade,19,7,0,0,"75""",3.26,2.77,63.0,1.93,50.0,0.3,73.07692
214,Vitor Belfort,26,14,0,1,"74""",1.59,2.83,50.0,1.02,60.0,0.6,63.414635
2698,Vitor Miranda,13,7,0,0,"77""",2.98,2.95,58.0,0.95,55.0,0.2,65.0
4087,Viviane Pereira,13,2,0,0,"63""",2.7,4.48,58.0,0.25,100.0,0.2,86.666664
279,Vladimir Matyushenko,26,7,0,0,"74""",1.9,1.62,59.0,3.25,46.0,0.1,78.78788
4067,Volkan Oezdemir,15,3,0,0,"75""",5.69,4.84,53.0,0.4,50.0,0.0,83.333336
2148,Wagner Prado,8,2,0,1,"74""",1.72,3.06,50.0,0.0,0.0,0.0,72.72726999999999
2706,Wagner Silva,3,3,0,0,"71""",1.69,2.87,65.0,0.0,0.0,0.0,50.0
1721,Walel Watson,9,5,0,0,"69""",2.1,3.79,43.0,0.0,0.0,1.4,64.28571
215,Wallid Ismail,9,3,0,0,,0.92,0.83,44.0,1.85,28.0,0.5,75.0
152,Walt Harris,11,7,0,0,"77""",2.99,2.63,63.0,0.22,33.0,0.2,61.11111
231,Wanderlei Silva,35,12,1,1,"74""",2.79,2.19,60.0,0.97,53.0,0.6,71.42857
4141,Wang Guan,20,1,1,0,"71""",4.73,3.27,60.0,0.0,0.0,0.0,90.90909
167,Warlley Alves,13,3,0,0,"72""",2.88,4.09,49.0,1.22,44.0,0.9,81.25
1447,Waylon Lowe,11,5,0,2,,1.88,2.4,53.0,4.47,55.0,0.3,61.11111
3189,Wendell Oliveira,24,9,0,0,"72""",3.77,4.4,47.0,0.0,0.0,0.0,72.72726999999999
580,Wes Combs,19,5,0,0,,2.14,4.73,45.0,0.0,0.0,0.0,79.166664
405,Wes Sims,22,13,1,2,,0.98,2.95,37.0,0.0,0.0,2.3,57.894737
333,Wesley Correira,19,14,0,0,,2.6,8.8,40.0,0.0,0.0,0.0,57.575756000000005
3813,Will Brooks,18,4,0,0,"72""",4.26,2.54,56.0,2.08,51.0,0.3,81.818184
1499,Will Campuzano,13,6,0,0,"70""",2.43,3.82,57.0,0.88,45.0,0.2,68.42105
2517,Will Chope,19,6,0,0,"76""",4.43,9.93,46.0,0.0,0.0,0.0,76.0
2911,William Patolino,8,3,0,0,"75""",4.92,3.96,65.0,1.85,45.0,0.0,72.72726999999999
3317,Willie Gates,12,7,0,0,"70""",1.8,4.28,38.0,0.0,0.0,0.4,63.15789399999999
850,Wilson Gouveia,12,8,0,0,"76""",3.02,4.06,56.0,0.9,66.0,2.2,60.0
121,Wilson Reis,22,9,0,0,"65""",1.82,2.99,55.0,4.94,43.0,0.6,70.96774
4491,Wuliji Buren,10,6,0,0,"69""",1.93,2.85,61.0,3.62,40.0,0.0,62.5
1114,Xavier Foupa-Pokam,21,16,0,0,,1.47,2.5,49.0,0.0,0.0,0.0,56.756756
3210,Yair Rodriguez,12,2,0,0,"71""",4.06,3.11,58.0,1.02,33.0,1.0,85.71429
3382,Yan Cabral,12,3,0,0,"73""",2.02,1.98,62.0,2.89,35.0,1.2,80.0
4414,Yan Xiaonan,9,1,0,1,"63""",5.57,3.2,72.0,0.0,0.0,0.0,81.818184
4552,Yana Kunitskaya,11,4,0,1,"68""",4.18,4.13,41.0,4.89,50.0,0.8,68.75
2255,Yancy Medeiros,15,5,0,1,"75""",4.39,5.22,48.0,0.15,33.0,0.6,71.42857
3172,Yao Zhikui,2,5,0,0,"64""",1.44,2.82,48.0,0.66,16.0,0.0,28.571428000000004
2112,Yaotzin Meza,21,11,0,1,"74""",1.43,1.62,64.0,1.06,20.0,1.4,63.636364
1870,Yasuhiro Urushitani,19,6,6,0,,3.47,4.71,65.0,0.0,0.0,0.0,61.290319999999994
2250,Yoel Romero,13,3,0,0,"73""",3.28,2.77,63.0,1.86,32.0,0.0,81.25
251,Yoji Anjo,0,5,1,0,,0.0,3.13,25.0,0.0,0.0,0.0,0.0
2897,Yosdenis Cedeno,10,5,1,0,"69""",1.64,1.6,67.0,0.0,0.0,0.3,62.5
1158,Yoshihiro Akiyama,14,6,0,2,"73""",3.1,3.62,57.0,2.29,67.0,1.0,63.636364
915,Yoshiyuki Yoshida,13,6,0,0,"70""",0.85,3.67,36.0,1.41,28.0,2.8,68.42105
2584,Yui Chul Nam,18,6,1,0,"69""",3.53,2.0,48.0,1.33,16.0,0.3,72.0
257,Yuki Kondo,53,26,8,0,,1.14,2.57,51.0,0.76,41.0,0.5,60.919540000000005
601,Yuki Sasaki,22,19,1,0,,1.09,1.2,57.0,0.43,100.0,0.0,52.38095
640,Yushin Okami,35,11,0,0,"75""",2.14,2.1,62.0,2.1,46.0,0.5,76.08695999999999
3861,Yusuke Kasuya,9,3,2,0,"67""",2.17,4.34,48.0,1.36,33.0,0.0,64.28571
354,Yves Edwards,42,22,1,1,"73""",2.91,2.34,66.0,0.76,53.0,0.7,63.636364
1783,Yves Jabouin,20,11,0,0,"68""",3.06,2.93,62.0,1.94,60.0,0.1,64.51613
4312,Zabit Magomedsharipov,16,1,0,0,"73""",4.49,2.35,66.0,7.24,63.0,1.3,94.117645
2499,Zach Makovsky,19,8,0,0,"64""",1.94,2.24,62.0,3.71,30.0,0.3,70.37037
2670,Zak Cummings,21,6,0,0,"75""",2.49,2.86,52.0,1.09,38.0,0.9,77.77778
4099,Zak Ottow,16,6,0,0,"72""",3.05,2.74,56.0,0.77,30.0,0.5,72.72726999999999
2581,Zhang Lipeng,9,9,1,0,"71""",1.28,1.88,53.0,1.75,30.0,0.8,47.36842
3434,Zubaira Tukhugov,18,4,0,0,"68""",2.53,2.09,69.0,2.13,46.0,0.0,81.818184
